,yt_title,comment
5501,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Truly one of the great vocalists of our time.
5502,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",I can't get enough of this song.
5503,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Brilliant cast awesome songs incredible acting terrible story I love happy endings we need more happy endings in this dark world
5504,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",A lot of talent on that stage.
5505,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",I didn't want the movie to end while watching it. I want more movies like this.
5506,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",This song better win the Oscar
5507,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Fun fact: This is the most awarded song of all time!
5508,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Take a moment to realise that you're listening to one of the most beautiful songs ever written sung by none other than rocket racoon
5509,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","it's October 9th, 2021, let’s see who’s listening to this masterpiece!"
5510,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",STILL CANT GET OVER THE WAY HE LOOKS AT HER WHEN SHE SINGS
5511,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Astoundingly beautiful Gaga vocals. Man
5512,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",It's crazy how many people come back to this everyday. This song is legendary :
5513,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",I'll never get tired of this song. It's just so good.
5514,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",She is beautiful with out makeup. She is a beautiful person no matter what she wears.
5515,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Who else can’t stop listening this masterpiece ?
5516,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","Jeju speakeasy music bar at
"
5517,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",969K then this Legendary song will reached 1.2B.
5518,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Every year she gets better and better. I kinda find that her latest songs give more justice to her voice than the old ones. Anyways her voice is amazing.
5519,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Not many Bradley Cooper comments so I’m here to say I did not expect such a good singing voice from the actor
5520,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",2021 but this song is still on repeat
5521,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","This women is so fantastic!What a voice and talent.Love the song, film,Bradley, and Lady Gaga.💚"
5522,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Don't wait for this movie to be released on DVD or whatever platform you usually watch. This movie was made to be experienced at the cinema with Dolby surround sound. It's awesome.
5523,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","Letras

Tell me somethin', girl
Are you happy in this modern world?"
5524,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Everyone's talking about how Gaga needs an Oscar and I'm just like boi Cooper needs one too. That guy has been rocking and rolling is every single role I've seen him in. Hugely talented.
5525,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","[Verse 1: Bradley Cooper]
Tell me somethin' girl
Are you happy in this modern world?
Or do you need more"
5526,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Their voice complements each other
5527,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","Because Wendy I heard this song, I love this song"
5528,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",We want Gaga and Bradley singing at the Oscars
5529,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","Tell me somethin', girl
Are you happy in this modern world?
Or do you need more?
Is there somethin' else you're searchin' for?"
5530,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",I literally cried on mushrooms this was so beautiful
5531,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",A Star Is Born just earned 5 nominations at the Golden Globes 🥰
5532,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",reaches the soul and takes you to another dimension te explota la cabeza solo escucharla 🙏🙏
5533,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","[Verse 1: Bradley Cooper]
Tell me somethin', girl
Are you happy in this modern world?
Or do you need more?"
5534,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Bradley cooper singing is on the point
5535,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","Without all the makeup and other crazy accessories; lady gaga is beautiful! 

I find her really attractive"
5536,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Lady is just out of this world  gifted🍬
5537,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",I still can't believe this is Lady Gaga that I used to know
5538,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","""Shallow"" is now the MOST Awarded Song in HISTORY, with 32 wins! 🏆"
5539,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Always cry at end of star is born anyone else?
5540,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Brad Pitt 💓 always dedicated to you
5541,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Sorry but if Bradley Cooper and Lady Gaga went on tour...I would DEFINITELY buy a ticket- I am already obsessed and haven't even seen the movie!
5542,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",I think  that really beautiful  music  history  as well  is my favorite music and  in world 🌎
5543,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",thank you Bradley Cooper for trusting Lady Gaga to do this movie in a room of 100 people who didn’t believe in her
5544,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",3 years later and this song is still amazing
5545,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",I dunno what lady gaga was so self conscious about I think she's gorgeous without the the make up and props
5546,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Still an awesome song job well done yall
5547,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",i watched american horror story and now i can’t look at her the same 😭 she’s that good.
5548,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Gaga should keep her hair darker.  She is beautiful with it darker.  She is a talent.  Brad is a real surprise in this film.  Masterpiece of a song..
5549,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",a star is born proves that Bradley Cooper can sing and Lady Gaga can act.. Period
5550,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","Sounds great at 1.25 speed, try it out! :)"
5551,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","Tell me somethin', girl

Are you happy in this modern world?

Or do you need more?

Is there somethin' else you're searchin' for?"
5552,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","October 15th SHOW THEM THUMBS!! 
This Song NEVER Gets Old."
5553,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","does anyone else get goosebumps when gaga goes ""oh, oh, ohhhhhhhh"" from 2:30-2:45 ahhh"
5554,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",🇺🇸a strong love ❣️fights everything . Nice video and very good you👏🏾👏🏾🎵👋🏾👋🏾🙏🏾
5555,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",October 19th 2021...Can't get enough of this song
5556,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",When Gaga pretends she does not know she has an amazing voice 😍😁
5557,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","Without all those hideous costumes, she is an actually beautiful woman.

I never conceived, why she had to put herself in unsightly garments whilst she has such a pleasing appearance."
5558,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","It's official! 
Golden Globes nominations  for A Star Is Born:
Best actress: Lady Gaga
Best actor: Bradley Cooper "
5559,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Wow this was 3 years ago feels like yesterday😔
5560,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","Again. THIS IS HER RAW VOCAL!!! SHE PROVES HERSELF AS A SINGER, A GREAT/PRO SINGER."
5561,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",This song is amazing. Still listen in 2021. Thank you!
5562,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","When she hits that ""I'm off the deep end"" lyrics, I get goosebumps all over my body every time. Chills... 🔥🔥"
5563,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","In my head, Freddie Mercury is Lady Gaga's father"
5564,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",It’s amazing how this song makes me cry everyday while I listen to it…
5565,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",i hate country music but------ im crying. sooo good. i cant wait for the movie. playin this song on repeat
5566,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","Tell me somethin', girl
Are you happy in this modern world?
Or do you need more?
Is there somethin' else you're searchin' for?"
5567,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","bradley cooper is literally just on for the ride on this song, lady gaga's vocals crush this, his vocals are average, at best, which is obvious because when they sing in tandem, her voice projects and you cant even hear him... 

truth hurts lol"
5568,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",About time Lady Gaga has a staring role in a movie <3
5569,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",I bet am the only one still enjoying this jam❤️❤️
5570,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","I have never been a fan of lady Gaga but this is DOPE

EDIT: Whoa, finally reached 1k likes. 
MISSION COMPLETE"
5571,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","Growing up i never really knew what Lady Gaga really looks like, she's always wearing heavy makeup"
5572,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","If you’re listening to this masterpiece in October, you’re  a legend,.

Happy birthday to all libra’s."
5573,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","That’s how’s it’s done, the end"
5574,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","I love Gaga brown hair and without makeup, she's so pretty ♥"
5575,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","Its october 11th, 2021 lets see who's listening this amzing song"
5576,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",I saw this movie yesterday.  God I cried.  Heart touching.  Lady Gaga. Is amazing beautiful. The best movie I ever seen.
5577,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","When you heard this song in the first time?
Me: 2019"
5578,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",GIVE HER AN OSCAR FOR BEST ORIGINAL SONG AND BEST ACTRESS
5579,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Just like Bruno Mars said would not change a thing.
5580,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","Imho, the movie is just ok not great. but the songs are great."
5581,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",I'm totally in love with this song 😍
5582,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Your most gentle performance..I love it
5583,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","If you were into the music of the late 60’s and early 70’s, this would be just another song. But, compared to the current crap available, it shines. That’s good."
5584,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","Now Lady Gaga is an actor and Bradley cooper is a singer
Wow"
5585,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","October 12, 2021. Wanna cry, but, I've gotta be stronger for my babies"
5586,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Sorry ... I keep coming back to this AMAZING song and the Amazing ... Artistes ♥♥
5587,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",This is so gonna win an OSCAR!!!
5588,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Jesus loves you.. Jesus coming soon..No one can escape from judgement day of God.. Jesus loves you.. Jesus loves you abundantly ❤️❤️😍
5589,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Oh my god what an amazing film. Lady gaga & bradley cooper totally compliment each others voice. You are both  stars
5590,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",It's fall'21 and wish you a good luck.
5591,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",I hope Chloe Richardson  love this song
5592,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",There can be 100 people in the room and all you need is just one person to believe in you.
5593,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","REASON, EMOTION & TRUTH: 
Only the KING can keep a man and woman's marriage, relationship together...... KING LORD GOD JESUS CHRIST, the one who created people.  Pray and ask KING JESUS for help."
5594,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",I can’t wait to see it!  I Honestly don’t remember the last time I was excited to go to a movie.
5595,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","stats:

views of this video = 1,194,956,331

likes of this video = 6,831,059"
5596,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Greetings from Scotland. What other countries are listening today?
5597,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","#1 on Hot 100 next week, let's go monsters, don't give up 😍"
5598,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","That was really good, but l like Garth and Trisha more"
5599,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",great pleasure 💫💖💫💫
5600,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","❤ BE KIND to the LOST ~

I was angry at wild type women for many years,  but I feel sad for them. They are spiritually lost and have been deceived by their own Satan flesh nature.  We all have sinned and disobeyed many of the righteous commandments of the LORD GOD.   "
5601,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Modernity and Post-Modernity are dead. Period.
5602,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",I used to sing this song with my boyfriend but now I'm singing this alone:(((
5603,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",ok since this is it .. i have a couple of ??
5604,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","Tell me somethin', girl
Are you happy in this modern world?
Or do you need more?
Is there somethin' else you're searchin' for?"
5605,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","Every single night I have insomnia, feel overwhelmed, too stressful , could not sleep, I came here to listen to this song. I have listened at least hundreds of time and it always somehow makes me feel not lonely anymore, thank you Gaga for this masterpiece"
5606,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",I shed a tear and didn't even realise as I listened so deeply. I knew that song but I'm enchanted - once again. So beautiful.
5607,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","Tell me somethin', girl
Are you happy in this modern world?
Or do you need more?
Is there somethin' else you're searchin' for?"
5608,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Still one of the best songs of all time
5609,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","Its been 3 years since the release of this masterpiece, Gaga and Bradley rocks!"
5610,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",This song reminds me of the relationship that i am in rite now with one of my friend. Both of us are facing difficulties in our relationship with our estranged partners. We are emotionally and physically neglected by our partners. We ve tried everything to save whatever left but still everything seem to be crumbling fast around us. 
5611,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","Tell me somethin', girl
Are you happy in this modern world?
Or do you need more?
Is there somethin' else you're searchin' for?"
5612,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","Wow I'm your Lady Gaga fan! I didn't get sick of listening to all your songs, especially this one... 😍👑❤️❤️❤️❤️❤️❤️"
5613,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","99% of the time I listen to this song, I love it every time"
5614,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Love Bradley Cooper. As an actor and singer  But I like Lady Gaga.
5615,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Gaga is way prettier in her natural self IMHO.
5616,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","Just when we thought Gaga was all commercial success, we get this beautiful piece with such depth of feeling.

You hit the radio stations when I entered high school. proud to see you evolving."
5617,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","People: WOW! Lady Gaga can actually sing!
Me: Bitch, have you not been alive for the past 10 years?"
5618,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",I love how Lady Gaga is coming back to be herself again!
5619,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Did anybody else get shivers?
5620,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",I am so obsessed with this song... it's magical.
5621,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Wow what a nice contenet so please sarapakaribe thi video
5622,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","Tell me somethin' girl
Are you happy in this modern world?
Or do you need more?
Is there somethin' else you're searchin' for?"
5623,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","26 For this cause God gave them up unto vile affections: for even their women did change the natural use into that which is against nature: 
27 And likewise also the men, leaving the natural use of the woman, burned in their lust one toward another; men with men working that which is unseemly, and receiving in themselves the recompence of their error which was meet. 28 And even as they did not like to retain God in their knowledge, God gave them over to a reprobate mind, to do those things which are not convenient;  "
5624,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","My daughter wanted me to add that this is beautiful music, and I totally agree."
5625,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","1.1 billion views 🤯🙂

Lady gaga, you queen, who would've thought 😊"
5626,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",I’m so ready to watch this and just cry ahhhhhhhhhhh
5627,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Still love this song ❤️ It's like a part of me...
5628,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",I love this song... has meaning to me!
5629,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Masterpiece of all the time
5630,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",This movie..change my perspective on lady gaga...i hope she will continue to act in the movie... Her acting is very good..
5631,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Hey it's october 2021 again to love her voice😍🥰
5632,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","A Star is Born (the movie) turns 3 years old today. 
It will be forever iconic. Let's enjoy this modern classic. <3"
5633,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",I love lady gaga without makeup/natural makeup only😍so beautiful
5634,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",this song brings so much memories i never knew i had
5635,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Some movies just have that one moment when you hear the music and it feels so amazingly good.
5636,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Gaga  get a spoofed text message ran google lens search using one of your pics. But you know you call me love I will answer before it rings. Telephatic gift ill know its you
5637,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Punch me i'm so excited for this soundtrack.
5638,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","From 2:32 to 2:45 Gaga doesn't speak a single intelligible word....she just vocalizes and yet I feel chills deep down my spine. She's a legend indeed, and Bradley complements her very well! I really hope this song and movie are uber successful, Gaga deserves it."
5639,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",little girl Autumn sings it better
5640,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","Jesus Christ Saves

Jesus Christ, the Son of God, is returning very soon, and is the reason for all of the things that are happening on the Earth right now. This planet is on borrowed time."
5641,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",I am not a huge fan of Lady Gaga.  But this song is amazing. I love her simple look.  Bradley Cooper shocked me on how good he sings this.  Great job !
5642,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",unbelievable performance!
5643,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",this is quality everything which needs to be restored
5644,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","I have literally loved gaga since I was like in 3rd grade and I did not think it was possible for me to love her any more than I already do but goddamn this woman is a goddess. Her voice is absolutely incredible and her acting was phenomenal, you could really hear the emotion and rawness in her voice. All of what I just said can also go to cooper. He was truly fantastic and I think this movie is what's gonna get him that oscar. Amazing job to lady gaga and bradley cooper, you both deserve all of the love and more."
5645,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","Who woulda thunk?! Soo Beautiful, Shock I am...BUT Wow. Isn't This AMAZING..
Just Amazing calibration 😍"
5646,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Lady Gaga we love you! Bradley cooper we love you too <3
5647,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","Beautiful Movie,  this song is so heartfelt"
5648,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","Causes  when we feel  it all. .. through  All about hurts ,pain , empty
.... No one can hurts anymore...🍃"
5649,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","After seeing Lady Gaga's performance in the movie, I have greater respect for her as a person and an artist.  She's such an astounding talent!"
5650,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",This gets me In my feels every time 💜
5651,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",I didn't know I sang too. It's wonderful 🤩🤩🤩🤩😍🥰😍
5652,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","This part of the movie , when you can see every freaking thought and conflicting emotion move across Lady Gaga’s face, and then watch her let it all go and belt out those notes, then pull back from the experience...damn. I cry every time. She epitomizes the struggle of so many women in so many arenas stepping out of their fear to do something scary af. Powerful and moving. Such a deep respect for her and Bradley. They made magic."
5653,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","The love of my life died 4 months ago. This was our very special song, so hard to listen to, but comforting in all the bad times. ❤️Nps"
5654,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","Awesome song, awesome couple."
5655,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",When a modern song is born classic......It's this good....
5656,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","Thank you, Lady Gaga. Thank you, Bradley Cooper."
5657,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","Such a perfect combination of vocals, beautiful!"
5658,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",This is a fn beautiful song!
5659,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Love you Lady Gaga. You go woman. You rule.
5660,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","Lady Gaga knows how to act damn good, she nailed it in American Horror Story show. And Bradley Cooper singing, well that's a surprise that didn't let me down 🔥🔥🔥"
5661,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","Wow incredibly grateful for this new world in this uncomfortable situation 
Bless you all🌎🙌🎶🎶🎶🎶🙏❤️❤️❤️"
5662,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",I normally don't like paced songs like this but it's so beautiful that my ADHD riddled brain really enjoys this song.
5663,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Lady Gaga is so phenomenal! Her and Bradley Cooper absolutely bodied these roles !! Love the soundtrack and the movie!!!
5664,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",this song proved that Love exists.
5665,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","Bradly Cooper - An actor who can sing
Lady Gaga - A singer who can act"
